Store,Retailer,Location,Area,Date ,Year,Month,Day,Product,Skew Type,Description,Quantity ,Price,Total
Binny's Willowbrook,Binny's,Willowbrook,0,04/11/2023,2023,4,3,"1 - Retail:The Quari Trial Pack - 1.8"" Cubes",Quari Trial Pack Cubes,--,0,$3.49,0
Binny's Willowbrook,Binny's,Willowbrook,0,04/11/2023,2023,4,3,"1 - Retail:The Quari Trial Pack - 2.5"" Spheres",Quari Trial Pack Spheres,--,3,$4.89,14.67
Binny's Willowbrook,Binny's,Willowbrook,0,04/11/2023,2023,4,3,"1 - Retail:The Quari Value Pack - 1.8"" Cubes",Quari Value Pack Cubes,--,0,$8.39,0
Binny's Willowbrook,Binny's,Willowbrook,0,04/11/2023,2023,4,3,"1 - Retail:The Quari Value Pack - 2.5"" Spheres",Quari Value Pack Spheres,--,7,$12.59,88.13
Binny's Willowbrook,Binny's,Willowbrook,0,04/11/2023,2023,4,3,"1 - Retail:Quari Cocktail Cubes, 3.5 lb bag",Quari Cocktail Cubes,--,50,$2.79,139.5
Binny's Willowbrook,Binny's,Willowbrook,0,05/16/2023,2023,5,3,"1 - Retail:The Quari Trial Pack - 1.8"" Cubes",Quari Trial Pack Cubes,--,7,$3.49,24.43
Binny's Willowbrook,Binny's,Willowbrook,0,05/16/2023,2023,5,3,"1 - Retail:The Quari Trial Pack - 2.5"" Spheres",Quari Trial Pack Spheres,--,5,$4.89,24.45
Binny's Willowbrook,Binny's,Willowbrook,0,05/16/2023,2023,5,3,"1 - Retail:The Quari Value Pack - 1.8"" Cubes",Quari Value Pack Cubes,--,12,$8.39,100.68
Binny's Willowbrook,Binny's,Willowbrook,0,05/16/2023,2023,5,3,"1 - Retail:The Quari Value Pack - 2.5"" Spheres",Quari Value Pack Spheres,--,7,$12.59,88.13
Binny's Willowbrook,Binny's,Willowbrook,0,05/16/2023,2023,5,3,"1 - Retail:Quari Cocktail Cubes, 3.5 lb bag",Quari Cocktail Cubes,--,40,$2.79,111.6
Binny's Willowbrook,Binny's,Willowbrook,0,06/06/2023,2023,6,3,"1 - Retail:The Quari Trial Pack - 1.8"" Cubes",Quari Trial Pack Cubes,--,10,$3.49,34.9
Binny's Willowbrook,Binny's,Willowbrook,0,06/06/2023,2023,6,3,"1 - Retail:The Quari Trial Pack - 2.5"" Spheres",Quari Trial Pack Spheres,--,6,$4.89,29.34
Binny's Willowbrook,Binny's,Willowbrook,0,06/06/2023,2023,6,3,"1 - Retail:The Quari Value Pack - 1.8"" Cubes",Quari Value Pack Cubes,--,9,$8.39,75.51
Binny's Willowbrook,Binny's,Willowbrook,0,06/06/2023,2023,6,3,"1 - Retail:The Quari Value Pack - 2.5"" Spheres",Quari Value Pack Spheres,--,0,$12.59,0
Binny's Willowbrook,Binny's,Willowbrook,0,06/06/2023,2023,6,3,"1 - Retail:Quari Cocktail Cubes, 3.5 lb bag",Quari Cocktail Cubes,--,45,$2.79,125.55
Binny's Willowbrook,Binny's,Willowbrook,0,06/28/2023,2023,6,4,"1 - Retail:The Quari Trial Pack - 1.8"" Cubes",Quari Trial Pack Cubes,--,0,$3.49,0
Binny's Willowbrook,Binny's,Willowbrook,0,06/28/2023,2023,6,4,"1 - Retail:The Quari Trial Pack - 2.5"" Spheres",Quari Trial Pack Spheres,--,10,$4.89,48.9
Binny's Willowbrook,Binny's,Willowbrook,0,06/28/2023,2023,6,4,"1 - Retail:The Quari Value Pack - 1.8"" Cubes",Quari Value Pack Cubes,--,0,$8.39,0
Binny's Willowbrook,Binny's,Willowbrook,0,06/28/2023,2023,6,4,"1 - Retail:The Quari Value Pack - 2.5"" Spheres",Quari Value Pack Spheres,--,7,$12.59,88.13
Binny's Willowbrook,Binny's,Willowbrook,0,06/28/2023,2023,6,4,"1 - Retail:Quari Cocktail Cubes, 3.5 lb bag",Quari Cocktail Cubes,--,30,$2.79,83.7
Binny's Willowbrook,Binny's,Willowbrook,0,07/08/2023,2023,7,7,"1 - Retail:The Quari Trial Pack - 1.8"" Cubes",Quari Trial Pack Cubes,--,15,$3.49,52.35
Binny's Willowbrook,Binny's,Willowbrook,0,07/08/2023,2023,7,7,"1 - Retail:The Quari Trial Pack - 2.5"" Spheres",Quari Trial Pack Spheres,--,12,$4.89,58.68
Binny's Willowbrook,Binny's,Willowbrook,0,07/08/2023,2023,7,7,"1 - Retail:The Quari Value Pack - 1.8"" Cubes",Quari Value Pack Cubes,--,15,$8.39,125.85
Binny's Willowbrook,Binny's,Willowbrook,0,07/08/2023,2023,7,7,"1 - Retail:The Quari Value Pack - 2.5"" Spheres",Quari Value Pack Spheres,--,12,$12.59,151.08
Binny's Willowbrook,Binny's,Willowbrook,0,07/08/2023,2023,7,7,"1 - Retail:Quari Cocktail Cubes, 3.5 lb bag",Quari Cocktail Cubes,--,45,$2.79,125.55
Binny's Willowbrook,Binny's,Willowbrook,0,08/08/2023,2023,8,3,"1 - Retail:The Quari Trial Pack - 1.8"" Cubes",Quari Trial Pack Cubes,--,0,$3.49,0
Binny's Willowbrook,Binny's,Willowbrook,0,08/08/2023,2023,8,3,"1 - Retail:The Quari Trial Pack - 2.5"" Spheres",Quari Trial Pack Spheres,--,0,$4.89,0
Binny's Willowbrook,Binny's,Willowbrook,0,08/08/2023,2023,8,3,"1 - Retail:The Quari Value Pack - 1.8"" Cubes",Quari Value Pack Cubes,--,0,$8.39,0
Binny's Willowbrook,Binny's,Willowbrook,0,08/08/2023,2023,8,3,"1 - Retail:The Quari Value Pack - 2.5"" Spheres",Quari Value Pack Spheres,--,0,$12.59,0
Binny's Willowbrook,Binny's,Willowbrook,0,08/08/2023,2023,8,3,"1 - Retail:Quari Cocktail Cubes, 3.5 lb bag",Quari Cocktail Cubes,--,50,$2.79,139.5
Binny's Willowbrook,Binny's,Willowbrook,0,08/22/2023,2023,8,3,"1 - Retail:The Quari Trial Pack - 1.8"" Cubes",Quari Trial Pack Cubes,--,0,$3.49,0
Binny's Willowbrook,Binny's,Willowbrook,0,08/22/2023,2023,8,3,"1 - Retail:The Quari Trial Pack - 2.5"" Spheres",Quari Trial Pack Spheres,--,0,$4.89,0
Binny's Willowbrook,Binny's,Willowbrook,0,08/22/2023,2023,8,3,"1 - Retail:The Quari Value Pack - 1.8"" Cubes",Quari Value Pack Cubes,--,14,$8.39,117.46
Binny's Willowbrook,Binny's,Willowbrook,0,08/22/2023,2023,8,3,"1 - Retail:The Quari Value Pack - 2.5"" Spheres",Quari Value Pack Spheres,--,10,$12.59,125.9
Binny's Willowbrook,Binny's,Willowbrook,0,08/22/2023,2023,8,3,"1 - Retail:Quari Cocktail Cubes, 3.5 lb bag",Quari Cocktail Cubes,--,50,$2.79,139.5
Binny's Willowbrook,Binny's,Willowbrook,0,09/06/2023,2023,9,4,"1 - Retail:The Quari Trial Pack - 1.8"" Cubes",Quari Trial Pack Cubes,--,1,$3.49,3.49
Binny's Willowbrook,Binny's,Willowbrook,0,09/06/2023,2023,9,4,"1 - Retail:The Quari Trial Pack - 2.5"" Spheres",Quari Trial Pack Spheres,--,1,$4.89,4.89
Binny's Willowbrook,Binny's,Willowbrook,0,09/06/2023,2023,9,4,"1 - Retail:The Quari Value Pack - 1.8"" Cubes",Quari Value Pack Cubes,--,1,$8.39,8.39
Binny's Willowbrook,Binny's,Willowbrook,0,09/06/2023,2023,9,4,"1 - Retail:The Quari Value Pack - 2.5"" Spheres",Quari Value Pack Spheres,--,6,$12.59,75.54
Binny's Willowbrook,Binny's,Willowbrook,0,09/06/2023,2023,9,4,"1 - Retail:Quari Cocktail Cubes, 3.5 lb bag",Quari Cocktail Cubes,--,47,$2.79,131.13
Binny's Willowbrook,Binny's,Willowbrook,0,09/27/2023,2023,9,4,"1 - Retail:The Quari Trial Pack - 1.8"" Cubes",Quari Trial Pack Cubes,--,10,$3.49,34.9
Binny's Willowbrook,Binny's,Willowbrook,0,09/27/2023,2023,9,4,"1 - Retail:The Quari Trial Pack - 2.5"" Spheres",Quari Trial Pack Spheres,--,4,$4.89,19.56
Binny's Willowbrook,Binny's,Willowbrook,0,09/27/2023,2023,9,4,"1 - Retail:The Quari Value Pack - 1.8"" Cubes",Quari Value Pack Cubes,--,11,$8.39,92.29
Binny's Willowbrook,Binny's,Willowbrook,0,09/27/2023,2023,9,4,"1 - Retail:The Quari Value Pack - 2.5"" Spheres",Quari Value Pack Spheres,--,8,$12.59,100.72
Binny's Willowbrook,Binny's,Willowbrook,0,09/27/2023,2023,9,4,"1 - Retail:Quari Cocktail Cubes, 3.5 lb bag",Quari Cocktail Cubes,--,50,$2.79,139.5
Binny's Willowbrook,Binny's,Willowbrook,0,10/17/2023,2023,10,3,"1 - Retail:The Quari Trial Pack - 1.8"" Cubes",Quari Trial Pack Cubes,--,10,$3.49,34.9
Binny's Willowbrook,Binny's,Willowbrook,0,10/17/2023,2023,10,3,"1 - Retail:The Quari Trial Pack - 2.5"" Spheres",Quari Trial Pack Spheres,--,4,$4.89,19.56
Binny's Willowbrook,Binny's,Willowbrook,0,10/17/2023,2023,10,3,"1 - Retail:The Quari Value Pack - 1.8"" Cubes",Quari Value Pack Cubes,--,18,$8.39,151.02
Binny's Willowbrook,Binny's,Willowbrook,0,10/17/2023,2023,10,3,"1 - Retail:The Quari Value Pack - 2.5"" Spheres",Quari Value Pack Spheres,--,10,$12.59,125.9
Binny's Willowbrook,Binny's,Willowbrook,0,10/17/2023,2023,10,3,"1 - Retail:Quari Cocktail Cubes, 3.5 lb bag",Quari Cocktail Cubes,--,50,$2.79,139.5
Binny's Willowbrook,Binny's,Willowbrook,0,11/13/2023,2023,11,2,"1 - Retail:The Quari Trial Pack - 1.8"" Cubes",Quari Trial Pack Cubes,--,14,$3.49,48.86
Binny's Willowbrook,Binny's,Willowbrook,0,11/13/2023,2023,11,2,"1 - Retail:The Quari Trial Pack - 2.5"" Spheres",Quari Trial Pack Spheres,--,10,$4.89,48.9
Binny's Willowbrook,Binny's,Willowbrook,0,11/13/2023,2023,11,2,"1 - Retail:The Quari Value Pack - 1.8"" Cubes",Quari Value Pack Cubes,--,17,$8.39,142.63
Binny's Willowbrook,Binny's,Willowbrook,0,11/13/2023,2023,11,2,"1 - Retail:The Quari Value Pack - 2.5"" Spheres",Quari Value Pack Spheres,--,0,$12.59,0
Binny's Willowbrook,Binny's,Willowbrook,0,11/13/2023,2023,11,2,"1 - Retail:Quari Cocktail Cubes, 3.5 lb bag",Quari Cocktail Cubes,--,47,$2.79,131.13
Binny's Willowbrook,Binny's,Willowbrook,0,11/28/2023,2023,11,3,"1 - Retail:The Quari Trial Pack - 1.8"" Cubes",Quari Trial Pack Cubes,--,12,$3.49,41.88
Binny's Willowbrook,Binny's,Willowbrook,0,11/28/2023,2023,11,3,"1 - Retail:The Quari Trial Pack - 2.5"" Spheres",Quari Trial Pack Spheres,--,14,$4.89,68.46
Binny's Willowbrook,Binny's,Willowbrook,0,11/28/2023,2023,11,3,"1 - Retail:The Quari Value Pack - 1.8"" Cubes",Quari Value Pack Cubes,--,18,$8.39,151.02
Binny's Willowbrook,Binny's,Willowbrook,0,11/28/2023,2023,11,3,"1 - Retail:The Quari Value Pack - 2.5"" Spheres",Quari Value Pack Spheres,--,14,$12.59,176.26
Binny's Willowbrook,Binny's,Willowbrook,0,11/28/2023,2023,11,3,"1 - Retail:Quari Cocktail Cubes, 3.5 lb bag",Quari Cocktail Cubes,--,40,$2.79,111.6
Binny's Willowbrook,Binny's,Willowbrook,0,12/19/2023,2023,12,3,"1 - Retail:The Quari Trial Pack - 1.8"" Cubes",Quari Trial Pack Cubes,--,5,$3.49,17.45
Binny's Willowbrook,Binny's,Willowbrook,0,12/19/2023,2023,12,3,"1 - Retail:The Quari Trial Pack - 2.5"" Spheres",Quari Trial Pack Spheres,--,11,$4.89,53.79
Binny's Willowbrook,Binny's,Willowbrook,0,12/19/2023,2023,12,3,"1 - Retail:The Quari Value Pack - 1.8"" Cubes",Quari Value Pack Cubes,--,18,$8.39,151.02
Binny's Willowbrook,Binny's,Willowbrook,0,12/19/2023,2023,12,3,"1 - Retail:The Quari Value Pack - 2.5"" Spheres",Quari Value Pack Spheres,--,10,$12.59,125.9
Binny's Willowbrook,Binny's,Willowbrook,0,12/19/2023,2023,12,3,"1 - Retail:Quari Cocktail Cubes, 3.5 lb bag",Quari Cocktail Cubes,--,36,$2.79,100.44
Binny's Willowbrook,Binny's,Willowbrook,0,12/27/2023,2023,12,4,"1 - Retail:The Quari Trial Pack - 1.8"" Cubes",Quari Trial Pack Cubes,--,18,$3.49,62.82
Binny's Willowbrook,Binny's,Willowbrook,0,12/27/2023,2023,12,4,"1 - Retail:The Quari Trial Pack - 2.5"" Spheres",Quari Trial Pack Spheres,--,14,$4.89,68.46
Binny's Willowbrook,Binny's,Willowbrook,0,12/27/2023,2023,12,4,"1 - Retail:The Quari Value Pack - 1.8"" Cubes",Quari Value Pack Cubes,--,7,$8.39,58.73
Binny's Willowbrook,Binny's,Willowbrook,0,12/27/2023,2023,12,4,"1 - Retail:The Quari Value Pack - 2.5"" Spheres",Quari Value Pack Spheres,--,14,$12.59,176.26
Binny's Willowbrook,Binny's,Willowbrook,0,12/27/2023,2023,12,4,"1 - Retail:Quari Cocktail Cubes, 3.5 lb bag",Quari Cocktail Cubes,--,29,$2.79,80.91
Binny's Willowbrook,Binny's,Willowbrook,0,01/09/2024,2024,1,3,"1 - Retail:The Quari Trial Pack - 1.8"" Cubes",Quari Trial Pack Cubes,--,17,$3.49,59.33
Binny's Willowbrook,Binny's,Willowbrook,0,01/09/2024,2024,1,3,"1 - Retail:The Quari Trial Pack - 2.5"" Spheres",Quari Trial Pack Spheres,--,12,$4.89,58.68
Binny's Willowbrook,Binny's,Willowbrook,0,01/09/2024,2024,1,3,"1 - Retail:The Quari Value Pack - 1.8"" Cubes",Quari Value Pack Cubes,--,0,$8.39,0
Binny's Willowbrook,Binny's,Willowbrook,0,01/09/2024,2024,1,3,"1 - Retail:The Quari Value Pack - 2.5"" Spheres",Quari Value Pack Spheres,--,14,$12.59,176.26
Binny's Willowbrook,Binny's,Willowbrook,0,01/09/2024,2024,1,3,"1 - Retail:Quari Cocktail Cubes, 3.5 lb bag",Quari Cocktail Cubes,--,40,$2.79,111.6
Binny's Willowbrook,Binny's,Willowbrook,0,01/30/2024,2024,1,3,"1 - Retail:The Quari Trial Pack - 1.8"" Cubes",Quari Trial Pack Cubes,--,6,$3.49,20.94
Binny's Willowbrook,Binny's,Willowbrook,0,01/30/2024,2024,1,3,"1 - Retail:The Quari Trial Pack - 2.5"" Spheres",Quari Trial Pack Spheres,--,6,$4.89,29.34
Binny's Willowbrook,Binny's,Willowbrook,0,01/30/2024,2024,1,3,"1 - Retail:The Quari Value Pack - 1.8"" Cubes",Quari Value Pack Cubes,--,18,$8.39,151.02
Binny's Willowbrook,Binny's,Willowbrook,0,01/30/2024,2024,1,3,"1 - Retail:The Quari Value Pack - 2.5"" Spheres",Quari Value Pack Spheres,--,9,$12.59,113.31
Binny's Willowbrook,Binny's,Willowbrook,0,01/30/2024,2024,1,3,"1 - Retail:Quari Cocktail Cubes, 3.5 lb bag",Quari Cocktail Cubes,--,47,$2.79,131.13
Binny's Willowbrook,Binny's,Willowbrook,0,02/20/2024,2024,2,3,"1 - Retail:The Quari Trial Pack - 1.8"" Cubes",Quari Trial Pack Cubes,--,9,$3.49,31.41
Binny's Willowbrook,Binny's,Willowbrook,0,02/20/2024,2024,2,3,"1 - Retail:The Quari Trial Pack - 2.5"" Spheres",Quari Trial Pack Spheres,--,6,$4.89,29.34
Binny's Willowbrook,Binny's,Willowbrook,0,02/20/2024,2024,2,3,"1 - Retail:The Quari Value Pack - 1.8"" Cubes",Quari Value Pack Cubes,--,10,$8.39,83.9
Binny's Willowbrook,Binny's,Willowbrook,0,02/20/2024,2024,2,3,"1 - Retail:The Quari Value Pack - 2.5"" Spheres",Quari Value Pack Spheres,--,1,$12.59,12.59
Binny's Willowbrook,Binny's,Willowbrook,0,02/20/2024,2024,2,3,"1 - Retail:Quari Cocktail Cubes, 3.5 lb bag",Quari Cocktail Cubes,--,25,$2.79,69.75
Binny's Willowbrook,Binny's,Willowbrook,0,03/19/2024,2024,3,3,"1 - Retail:The Quari Trial Pack - 1.8"" Cubes",Quari Trial Pack Cubes,--,3,$3.49,10.47
Binny's Willowbrook,Binny's,Willowbrook,0,03/19/2024,2024,3,3,"1 - Retail:The Quari Trial Pack - 2.5"" Spheres",Quari Trial Pack Spheres,--,11,$4.89,53.79
Binny's Willowbrook,Binny's,Willowbrook,0,03/19/2024,2024,3,3,"1 - Retail:The Quari Value Pack - 1.8"" Cubes",Quari Value Pack Cubes,--,13,$8.39,109.07
Binny's Willowbrook,Binny's,Willowbrook,0,03/19/2024,2024,3,3,"1 - Retail:The Quari Value Pack - 2.5"" Spheres",Quari Value Pack Spheres,--,14,$12.59,176.26
Binny's Willowbrook,Binny's,Willowbrook,0,03/19/2024,2024,3,3,"1 - Retail:Quari Cocktail Cubes, 3.5 lb bag",Quari Cocktail Cubes,--,40,$2.79,111.6
Binny's Willowbrook,Binny's,Willowbrook,0,04/17/2024,2024,4,4,"1 - Retail:The Quari Trial Pack - 1.8"" Cubes",Quari Trial Pack Cubes,--,8,$3.49,27.92
Binny's Willowbrook,Binny's,Willowbrook,0,04/17/2024,2024,4,4,"1 - Retail:The Quari Trial Pack - 2.5"" Spheres",Quari Trial Pack Spheres,--,11,$4.89,53.79
Binny's Willowbrook,Binny's,Willowbrook,0,04/17/2024,2024,4,4,"1 - Retail:The Quari Value Pack - 1.8"" Cubes",Quari Value Pack Cubes,--,11,$8.39,92.29
Binny's Willowbrook,Binny's,Willowbrook,0,04/17/2024,2024,4,4,"1 - Retail:The Quari Value Pack - 2.5"" Spheres",Quari Value Pack Spheres,--,7,$12.59,88.13
Binny's Willowbrook,Binny's,Willowbrook,0,04/17/2024,2024,4,4,"1 - Retail:Quari Cocktail Cubes, 3.5 lb bag",Quari Cocktail Cubes,--,40,$2.79,111.6
Binny's Willowbrook,Binny's,Willowbrook,0,04/30/2024,2024,4,3,"1 - Retail:The Quari Trial Pack - 1.8"" Cubes",Quari Trial Pack Cubes,--,1,$3.49,3.49
Binny's Willowbrook,Binny's,Willowbrook,0,04/30/2024,2024,4,3,"1 - Retail:The Quari Trial Pack - 2.5"" Spheres",Quari Trial Pack Spheres,--,7,$4.89,34.23
Binny's Willowbrook,Binny's,Willowbrook,0,04/30/2024,2024,4,3,"1 - Retail:The Quari Value Pack - 1.8"" Cubes",Quari Value Pack Cubes,--,11,$8.39,92.29
Binny's Willowbrook,Binny's,Willowbrook,0,04/30/2024,2024,4,3,"1 - Retail:The Quari Value Pack - 2.5"" Spheres",Quari Value Pack Spheres,--,3,$12.59,37.77
Binny's Willowbrook,Binny's,Willowbrook,0,04/30/2024,2024,4,3,"1 - Retail:Quari Cocktail Cubes, 3.5 lb bag",Quari Cocktail Cubes,--,25,$2.79,69.75
Binny's Willowbrook,Binny's,Willowbrook,0,05/29/2024,2024,5,4,"1 - Retail:The Quari Trial Pack - 1.8"" Cubes",Quari Trial Pack Cubes,--,3,$3.49,10.47
Binny's Willowbrook,Binny's,Willowbrook,0,05/29/2024,2024,5,4,"1 - Retail:The Quari Trial Pack - 2.5"" Spheres",Quari Trial Pack Spheres,--,7,$4.89,34.23
Binny's Willowbrook,Binny's,Willowbrook,0,05/29/2024,2024,5,4,"1 - Retail:The Quari Value Pack - 1.8"" Cubes",Quari Value Pack Cubes,--,18,$8.39,151.02
Binny's Willowbrook,Binny's,Willowbrook,0,05/29/2024,2024,5,4,"1 - Retail:The Quari Value Pack - 2.5"" Spheres",Quari Value Pack Spheres,--,7,$12.59,88.13
Binny's Willowbrook,Binny's,Willowbrook,0,05/29/2024,2024,5,4,"1 - Retail:Quari Cocktail Cubes, 3.5 lb bag",Quari Cocktail Cubes,--,60,$2.79,167.4
Binny's Wheeling,Binny's,Wheeling,0,11/06/2020,2020,11,6,"1 - Retail:The Quari Trial Pack - 1.8"" Cubes",Quari Trial Pack Cubes,--,12,$3.49,41.88
Binny's Wheeling,Binny's,Wheeling,0,11/06/2020,2020,11,6,"1 - Retail:The Quari Trial Pack - 2.5"" Spheres",Quari Trial Pack Spheres,--,12,$4.89,58.68
Binny's Wheeling,Binny's,Wheeling,0,11/06/2020,2020,11,6,"1 - Retail:The Quari Value Pack - 1.8"" Cubes",Quari Value Pack Cubes,--,9,$8.39,75.51
Binny's Wheeling,Binny's,Wheeling,0,11/06/2020,2020,11,6,"1 - Retail:The Quari Value Pack - 2.5"" Spheres",Quari Value Pack Spheres,--,8,$12.59,100.72
Binny's Wheeling,Binny's,Wheeling,0,12/22/2020,2020,12,3,"1 - Retail:The Quari Trial Pack - 1.8"" Cubes",Quari Trial Pack Cubes,--,2,$3.49,6.98
Binny's Wheeling,Binny's,Wheeling,0,12/22/2020,2020,12,3,"1 - Retail:The Quari Trial Pack - 2.5"" Spheres",Quari Trial Pack Spheres,--,10,$4.89,48.9
Binny's Wheeling,Binny's,Wheeling,0,12/22/2020,2020,12,3,"1 - Retail:The Quari Value Pack - 1.8"" Cubes",Quari Value Pack Cubes,--,1,$8.39,8.39
Binny's Wheeling,Binny's,Wheeling,0,12/22/2020,2020,12,3,"1 - Retail:The Quari Value Pack - 2.5"" Spheres",Quari Value Pack Spheres,--,2,$12.59,25.18
Binny's Wheeling,Binny's,Wheeling,0,02/25/2021,2021,2,5,"1 - Retail:The Quari Trial Pack - 1.8"" Cubes",Quari Trial Pack Cubes,--,5,$3.49,17.45
Binny's Wheeling,Binny's,Wheeling,0,02/25/2021,2021,2,5,"1 - Retail:The Quari Trial Pack - 2.5"" Spheres",Quari Trial Pack Spheres,--,4,$4.89,19.56
Binny's Wheeling,Binny's,Wheeling,0,02/25/2021,2021,2,5,"1 - Retail:The Quari Value Pack - 1.8"" Cubes",Quari Value Pack Cubes,--,3,$8.39,25.17
Binny's Wheeling,Binny's,Wheeling,0,02/25/2021,2021,2,5,"1 - Retail:The Quari Value Pack - 2.5"" Spheres",Quari Value Pack Spheres,--,2,$12.59,25.18
Binny's Wheeling,Binny's,Wheeling,0,05/07/2021,2021,5,6,"1 - Retail:The Quari Trial Pack - 1.8"" Cubes",Quari Trial Pack Cubes,--,8,$3.49,27.92
Binny's Wheeling,Binny's,Wheeling,0,05/07/2021,2021,5,6,"1 - Retail:The Quari Trial Pack - 2.5"" Spheres",Quari Trial Pack Spheres,--,6,$4.89,29.34
Binny's Wheeling,Binny's,Wheeling,0,05/07/2021,2021,5,6,"1 - Retail:The Quari Value Pack - 1.8"" Cubes",Quari Value Pack Cubes,--,7,$8.39,58.73
Binny's Wheeling,Binny's,Wheeling,0,05/07/2021,2021,5,6,"1 - Retail:The Quari Value Pack - 2.5"" Spheres",Quari Value Pack Spheres,--,7,$12.59,88.13
Binny's Wheeling,Binny's,Wheeling,0,08/03/2021,2021,8,3,"1 - Retail:The Quari Trial Pack - 1.8"" Cubes",Quari Trial Pack Cubes,--,7,$3.49,24.43
Binny's Wheeling,Binny's,Wheeling,0,08/03/2021,2021,8,3,"1 - Retail:The Quari Trial Pack - 2.5"" Spheres",Quari Trial Pack Spheres,--,7,$4.89,34.23
Binny's Wheeling,Binny's,Wheeling,0,08/03/2021,2021,8,3,"1 - Retail:The Quari Value Pack - 1.8"" Cubes",Quari Value Pack Cubes,--,5,$8.39,41.95
Binny's Wheeling,Binny's,Wheeling,0,08/03/2021,2021,8,3,"1 - Retail:The Quari Value Pack - 2.5"" Spheres",Quari Value Pack Spheres,--,4,$12.59,50.36
Binny's Wheeling,Binny's,Wheeling,0,08/03/2021,2021,8,3,"1 - Retail:Quari Cocktail Cubes, 3.5 lb bag",Quari Cocktail Cubes,--,8,$2.79,22.32
Binny's Wheeling,Binny's,Wheeling,0,09/15/2021,2021,9,4,"1 - Retail:The Quari Trial Pack - 1.8"" Cubes",Quari Trial Pack Cubes,--,2,$3.49,6.98
Binny's Wheeling,Binny's,Wheeling,0,09/15/2021,2021,9,4,"1 - Retail:The Quari Trial Pack - 2.5"" Spheres",Quari Trial Pack Spheres,--,10,$4.89,48.9
Binny's Wheeling,Binny's,Wheeling,0,09/15/2021,2021,9,4,"1 - Retail:The Quari Value Pack - 1.8"" Cubes",Quari Value Pack Cubes,--,4,$8.39,33.56
Binny's Wheeling,Binny's,Wheeling,0,09/15/2021,2021,9,4,"1 - Retail:The Quari Value Pack - 2.5"" Spheres",Quari Value Pack Spheres,--,6,$12.59,75.54
Binny's Wheeling,Binny's,Wheeling,0,09/15/2021,2021,9,4,"1 - Retail:Quari Cocktail Cubes, 3.5 lb bag",Quari Cocktail Cubes,--,0,$2.79,0
Binny's Wheeling,Binny's,Wheeling,0,12/10/2021,2021,12,6,"1 - Retail:The Quari Trial Pack - 1.8"" Cubes",Quari Trial Pack Cubes,--,0,$3.49,0
Binny's Wheeling,Binny's,Wheeling,0,12/10/2021,2021,12,6,"1 - Retail:The Quari Trial Pack - 2.5"" Spheres",Quari Trial Pack Spheres,--,0,$4.89,0
Binny's Wheeling,Binny's,Wheeling,0,12/10/2021,2021,12,6,"1 - Retail:The Quari Value Pack - 1.8"" Cubes",Quari Value Pack Cubes,--,4,$8.39,33.56
Binny's Wheeling,Binny's,Wheeling,0,12/10/2021,2021,12,6,"1 - Retail:The Quari Value Pack - 2.5"" Spheres",Quari Value Pack Spheres,--,3,$12.59,37.77
Binny's Wheeling,Binny's,Wheeling,0,12/10/2021,2021,12,6,"1 - Retail:Quari Cocktail Cubes, 3.5 lb bag",Quari Cocktail Cubes,--,8,$2.79,22.32
Binny's Wheeling,Binny's,Wheeling,0,02/03/2022,2022,2,5,"1 - Retail:The Quari Trial Pack - 1.8"" Cubes",Quari Trial Pack Cubes,--,11,$3.49,38.39
Binny's Wheeling,Binny's,Wheeling,0,02/03/2022,2022,2,5,"1 - Retail:The Quari Trial Pack - 2.5"" Spheres",Quari Trial Pack Spheres,--,12,$4.89,58.68
Binny's Wheeling,Binny's,Wheeling,0,02/03/2022,2022,2,5,"1 - Retail:The Quari Value Pack - 1.8"" Cubes",Quari Value Pack Cubes,--,4,$8.39,33.56
Binny's Wheeling,Binny's,Wheeling,0,02/03/2022,2022,2,5,"1 - Retail:The Quari Value Pack - 2.5"" Spheres",Quari Value Pack Spheres,--,6,$12.59,75.54
Binny's Wheeling,Binny's,Wheeling,0,02/03/2022,2022,2,5,"1 - Retail:Quari Cocktail Cubes, 3.5 lb bag",Quari Cocktail Cubes,--,8,$2.79,22.32
Binny's Wheeling,Binny's,Wheeling,0,03/24/2022,2022,3,5,"1 - Retail:The Quari Trial Pack - 1.8"" Cubes",Quari Trial Pack Cubes,--,5,$3.49,17.45
Binny's Wheeling,Binny's,Wheeling,0,03/24/2022,2022,3,5,"1 - Retail:The Quari Trial Pack - 2.5"" Spheres",Quari Trial Pack Spheres,--,5,$4.89,24.45
Binny's Wheeling,Binny's,Wheeling,0,03/24/2022,2022,3,5,"1 - Retail:The Quari Value Pack - 1.8"" Cubes",Quari Value Pack Cubes,--,6,$8.39,50.34
Binny's Wheeling,Binny's,Wheeling,0,03/24/2022,2022,3,5,"1 - Retail:The Quari Value Pack - 2.5"" Spheres",Quari Value Pack Spheres,--,7,$12.59,88.13
Binny's Wheeling,Binny's,Wheeling,0,03/24/2022,2022,3,5,"1 - Retail:Quari Cocktail Cubes, 3.5 lb bag",Quari Cocktail Cubes,--,5,$2.79,13.95
Binny's Wheeling,Binny's,Wheeling,0,05/12/2022,2022,5,5,"1 - Retail:The Quari Trial Pack - 1.8"" Cubes",Quari Trial Pack Cubes,--,5,$3.49,17.45
